CODE,CATEGORY
60505000000,RX_BBLOCKER
61392000000,RX_LOOP_DIURETIC
63629000000,RX_BBLOCKER
223065601,RX_BBLOCKER
53002000000,RX_BBLOCKER
71335000000,RX_THIAZIDE
53217000000,RX_DIGOXIN
54570000000,RX_NITRATES
68788000000,RX_LOOP_DIURETIC
58016000000,RX_NITRATES
66267000000,RX_ACE
55648000000,RX_BBLOCKER
54010929,RX_ACE
50436000000,
52493000000,RX_LOOP_DIURETIC
298191501,
185004805,RX_BBLOCKER
51129000000,RX_ACE
76234000000,RX_NITRATES
143177110,
258361005,RX_ACE
58016000000,RX_BBLOCKER
69189000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
64897000000,RX_NITRATES
58016000000,RX_LOOP_DIURETIC
53217000000,RX_ACE
23155000000,RX_THIAZIDE
58016000000,RX_ACE
58016000000,RX_NITRATES
53258000000,RX_ACE
53489000000,RX_THIAZIDE
65580000000,RX_BBLOCKER
70954000000,RX_NITRATES
56126000000,
490714775,RX_THIAZIDE
703506401,RX_BBLOCKER
55111000000,RX_ACE
50091000000,RX_BBLOCKER
55289000000,RX_BBLOCKER
68789000000,RX_DIGOXIN
12634000000,RX_NITRATES
12634000000,
55289000000,RX_BBLOCKER
17228000000,RX_LOOP_DIURETIC
10544000000,RX_BBLOCKER
61392000000,RX_LOOP_DIURETIC
54569000000,RX_BBLOCKER
33261000000,RX_ACE
310077310,RX_BBLOCKER
72189000000,RX_LOOP_DIURETIC
71205000000,RX_THIAZIDE
62683000000,
71335000000,RX_ACE
71335000000,RX_BBLOCKER
58864000000,RX_BBLOCKER
536392710,
814801114,RX_BBLOCKER
43063000000,RX_ACE
527100010,RX_NITRATES
51129000000,RX_ACE
57297000000,RX_NITRATES
66267000000,RX_LOOP_DIURETIC
49999000000,RX_BBLOCKER
58016000000,RX_ACE
63629000000,RX_THIAZIDE
185011705,RX_ACE
83006330,RX_BBLOCKER
57480000000,RX_LOOP_DIURETIC
43806000000,RX_THIAZIDE
51079000000,RX_BBLOCKER
71610000000,RX_BBLOCKER
51079000000,RX_BBLOCKER
33358000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
536565401,RX_ACE
68789000000,RX_LOOP_DIURETIC
53217000000,RX_BBLOCKER
23155000000,RX_ACE
68094000000,RX_ACE
67544000000,RX_THIAZIDE
53808000000,RX_THIAZIDE
55045000000,RX_LOOP_DIURETIC
364032801,
58016000000,RX_ACE
33261000000,RX_THIAZIDE
68789000000,RX_BBLOCKER
51129000000,RX_THIAZIDE
143213101,RX_BBLOCKER
58016000000,RX_NITRATES
478547110,RX_THIAZIDE
43353000000,RX_BBLOCKER
12634000000,RX_BBLOCKER
43547000000,RX_DIGOXIN
54570000000,RX_ACE
59763000000,RX_THIAZIDE
68387000000,RX_BBLOCKER
71610000000,RX_LOOP_DIURETIC
12280000000,RX_ACE
58016000000,
61392000000,RX_NITRATES
25021000000,RX_BBLOCKER
62175000000,RX_BBLOCKER
59912000000,RX_THIAZIDE
378014110,RX_ACE
64579000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
63629000000,RX_BBLOCKER
686052720,
58016000000,RX_NITRATES
719141110,RX_THIAZIDE
70771000000,RX_NITRATES
53265000000,RX_THIAZIDE
57866000000,
6040568,RX_ACE
23491000000,RX_BBLOCKER
63630000000,
50090000000,RX_BBLOCKER
54569000000,RX_ACE
65841000000,RX_BBLOCKER
55887000000,RX_ACE
781155601,RX_ACE
70934000000,RX_BBLOCKER
74245613,RX_BBLOCKER
839679506,RX_BBLOCKER
10544000000,RX_NITRATES
603374104,RX_LOOP_DIURETIC
68071000000,RX_LOOP_DIURETIC
54868000000,RX_BBLOCKER
51138000000,RX_ACE
36000000000,RX_BBLOCKER
228220950,RX_THIAZIDE
131286137,RX_BBLOCKER
615453931,RX_BBLOCKER
68788000000,RX_BBLOCKER
43063000000,RX_LOOP_DIURETIC
839799412,RX_ACE
68382000000,RX_THIAZIDE
55648000000,RX_THIAZIDE
63739000000,RX_THIAZIDE
144139203,
52474000000,RX_LOOP_DIURETIC
43353000000,RX_BBLOCKER
50090000000,RX_THIAZIDE
179192301,RX_BBLOCKER
409216931,RX_ACE
67877000000,RX_THIAZIDE
58016000000,
93737001,RX_THIAZIDE
63874000000,RX_ACE
839501116,RX_BBLOCKER
59651000000,
55289000000,
60505000000,
70518000000,RX_THIAZIDE
247114602,RX_ACE
54569000000,RX_BBLOCKER
63629000000,RX_ACE
68115000000,RX_ACE
55700000000,
58016000000,RX_DIGOXIN
68006301,RX_LOOP_DIURETIC
615054731,RX_ACE
33261000000,RX_NITRATES
58864000000,RX_ACE
63629000000,RX_ACE
47007032,
597004237,RX_BBLOCKER
50090000000,RX_ACE
71335000000,
13668000000,RX_BBLOCKER
51285000000,RX_BBLOCKER
70771000000,RX_LOOP_DIURETIC
23490000000,RX_THIAZIDE
68789000000,RX_NITRATES
42747000000,RX_ACE
63630000000,RX_THIAZIDE
490005360,RX_BBLOCKER
68071000000,RX_ACE
143125325,RX_BBLOCKER
66484000000,RX_BBLOCKER
440714385,RX_DIGOXIN
349233910,RX_ACE
71335000000,RX_BBLOCKER
68789000000,
281032630,RX_BBLOCKER
60505000000,RX_THIAZIDE
68382000000,RX_ACE
71335000000,RX_ACE
53808000000,RX_BBLOCKER
60809000000,RX_THIAZIDE
70771000000,RX_THIAZIDE
63187000000,RX_THIAZIDE
490714706,RX_NITRATES
54569000000,RX_BBLOCKER
66685000000,RX_ACE
179116950,RX_THIAZIDE
63630000000,
52959000000,
58016000000,RX_NITRATES
55150000000,RX_BBLOCKER
54458000000,RX_THIAZIDE
55045000000,RX_ACE
54869000000,RX_THIAZIDE
49999000000,
47679000000,RX_BBLOCKER
60429000000,RX_DIGOXIN
60429000000,
61392000000,RX_BBLOCKER
247231890,RX_ACE
66267000000,RX_THIAZIDE
58016000000,
51285000000,RX_LOOP_DIURETIC
54869000000,
904634280,RX_THIAZIDE
57315000000,RX_BBLOCKER
64764000000,RX_ACE
67544000000,RX_ACE
60429000000,RX_ACE
55982000000,RX_BBLOCKER
68533000000,RX_ACE
55155000000,RX_ACE
70518000000,RX_ACE
65862000000,RX_ACE
536492705,RX_BBLOCKER
13411000000,
12634000000,RX_BBLOCKER
12634000000,
615839030,RX_LOOP_DIURETIC
60760000000,RX_THIAZIDE
58016000000,
48817000000,RX_ACE
60432000000,
47202000000,
50091000000,
60760000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
52213000000,RX_THIAZIDE
55155000000,
60505000000,RX_ACE
71335000000,RX_BBLOCKER
55289000000,RX_BBLOCKER
368100201,RX_ACE
68152000000,RX_THIAZIDE
67544000000,RX_BBLOCKER
68462000000,RX_BBLOCKER
55154000000,RX_BBLOCKER
58016000000,RX_ACE
247127700,RX_NITRATES
51129000000,RX_BBLOCKER
63187000000,RX_ACE
65862000000,RX_BBLOCKER
72789000000,RX_BBLOCKER
378689901,RX_ACE
904147720,RX_THIAZIDE
904148260,RX_BBLOCKER
68115000000,RX_LOOP_DIURETIC
68115000000,RX_ACE
247188105,
63629000000,RX_BBLOCKER
17228000000,RX_THIAZIDE
54569000000,RX_BBLOCKER
57237000000,RX_BBLOCKER
49349000000,
36000000000,RX_THIAZIDE
60429000000,RX_THIAZIDE
43547000000,RX_ACE
814536610,RX_ACE
490712848,RX_THIAZIDE
25021000000,RX_BBLOCKER
16590000000,RX_BBLOCKER
67801000000,RX_BBLOCKER
117109105,RX_THIAZIDE
677040210,RX_BBLOCKER
52347000000,RX_ACE
60491000000,RX_BBLOCKER
13668000000,RX_THIAZIDE
13411000000,RX_ACE
58016000000,RX_ACE
58016000000,RX_NITRATES
63304000000,RX_BBLOCKER
55700000000,RX_NITRATES
89035303,RX_ACE
52189000000,RX_BBLOCKER
58016000000,
68084000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
66267000000,RX_THIAZIDE
60505000000,RX_ACE
55045000000,RX_THIAZIDE
368102110,RX_NITRATES
44514000000,
43063000000,RX_BBLOCKER
53002000000,RX_NITRATES
223104701,RX_ACE
63304000000,
54869000000,
781595192,RX_ACE
58016000000,RX_BBLOCKER
52446000000,RX_ACE
54868000000,RX_BBLOCKER
81027256,RX_BBLOCKER
63874000000,RX_BBLOCKER
61392000000,RX_THIAZIDE
54868000000,RX_THIAZIDE
67651000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
71335000000,RX_ACE
55175000000,RX_NITRATES
52152000000,RX_THIAZIDE
50111000000,RX_BBLOCKER
50111000000,RX_ACE
66267000000,RX_NITRATES
52474000000,RX_ACE
677043910,RX_BBLOCKER
50090000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
67296000000,RX_ACE
781520610,RX_ACE
781522129,RX_ACE
143117301,RX_BBLOCKER
143124151,RX_BBLOCKER
143126801,RX_ACE
24658000000,RX_THIAZIDE
43797000000,RX_ACE
60491000000,RX_BBLOCKER
378014105,RX_THIAZIDE
440717106,RX_LOOP_DIURETIC
12634000000,RX_BBLOCKER
13668000000,
247163600,RX_ACE
60440000000,
603634828,RX_BBLOCKER
16714000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
68382000000,
42254000000,RX_ACE
60505000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
53258000000,
67544000000,RX_THIAZIDE
66267000000,RX_NITRATES
65243000000,RX_ACE
58016000000,
58016000000,RX_BBLOCKER
93512601,RX_BBLOCKER
403302901,RX_THIAZIDE
57267000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
71335000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
68115000000,RX_BBLOCKER
58016000000,RX_ACE
378071501,RX_THIAZIDE
615156130,RX_NITRATES
117127702,RX_BBLOCKER
78052435,RX_DIGOXIN
78058709,RX_ACE
54476131,RX_ACE
58016000000,
58016000000,RX_NITRATES
60429000000,RX_THIAZIDE
247234390,RX_BBLOCKER
63629000000,
53002000000,RX_BBLOCKER
55289000000,RX_THIAZIDE
54869000000,RX_BBLOCKER
59762000000,RX_ACE
50090000000,
55155000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
68071000000,RX_ACE
76282000000,RX_BBLOCKER
21695000000,RX_THIAZIDE
71610000000,RX_THIAZIDE
12634000000,RX_THIAZIDE
58016000000,RX_ACE
51432000000,RX_ACE
68180000000,RX_NITRATES
603613610,RX_NITRATES
55045000000,RX_LOOP_DIURETIC
55045000000,RX_THIAZIDE
23155000000,RX_THIAZIDE
42254000000,RX_NITRATES
44514000000,RX_THIAZIDE
51407000000,
70934000000,RX_LOOP_DIURETIC
172503400,RX_THIAZIDE
6071381,RX_THIAZIDE
54697000000,RX_ACE
60429000000,RX_THIAZIDE
53104000000,RX_BBLOCKER
52959000000,RX_ACE
54523000000,RX_NITRATES
67544000000,RX_ACE
12634000000,RX_ACE
50090000000,RX_THIAZIDE
781563001,RX_ACE
68151000000,RX_THIAZIDE
10009000000,RX_THIAZIDE
50268000000,RX_ACE
68071000000,RX_NITRATES
54868000000,RX_THIAZIDE
54868000000,RX_THIAZIDE
49727000000,RX_DIGOXIN
615256339,RX_ACE
615355231,RX_LOOP_DIURETIC
66267000000,RX_BBLOCKER
65086000000,RX_ACE
591376201,RX_BBLOCKER
57866000000,RX_THIAZIDE
68382000000,
58016000000,RX_LOOP_DIURETIC
57297000000,RX_ACE
63739000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
50037000000,
63629000000,
58056000000,
51991000000,RX_ACE
11819000000,RX_BBLOCKER
51129000000,RX_BBLOCKER
51138000000,RX_ACE
50090000000,RX_ACE
67296000000,RX_BBLOCKER
51079000000,
68115000000,RX_ACE
63304000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
61919000000,RX_BBLOCKER
61919000000,RX_THIAZIDE
349702501,RX_ACE
68084000000,RX_DIGOXIN
68382000000,RX_BBLOCKER
68084000000,RX_BBLOCKER
67544000000,RX_ACE
23629000000,RX_ACE
31722000000,RX_ACE
719112710,RX_BBLOCKER
43063000000,
70771000000,
49884000000,RX_ACE
172487070,RX_NITRATES
51655000000,RX_THIAZIDE
24090000000,
69097000000,RX_BBLOCKER
65841000000,RX_ACE
65841000000,RX_LOOP_DIURETIC
62332000000,RX_ACE
55700000000,RX_THIAZIDE
68259000000,RX_THIAZIDE
10019000000,RX_THIAZIDE
49856000000,RX_THIAZIDE
182171626,RX_ACE
228220796,RX_ACE
60505000000,RX_ACE
615358339,RX_DIGOXIN
615454443,RX_BBLOCKER
378459777,RX_NITRATES
555011504,RX_NITRATES
65427000000,RX_ACE
68789000000,RX_NITRATES
50111000000,RX_BBLOCKER
68387000000,
53489000000,RX_THIAZIDE
484359021,RX_BBLOCKER
60429000000,
68789000000,RX_ACE
51079000000,RX_ACE
52125000000,RX_BBLOCKER
52125000000,RX_ACE
24236000000,RX_ACE
58118000000,
61919000000,RX_BBLOCKER
67228000000,
55155000000,
39006650,RX_ACE
21695000000,RX_THIAZIDE
68180000000,RX_DIGOXIN
54868000000,
60505000000,RX_ACE
50090000000,RX_LOOP_DIURETIC
68789000000,RX_ACE
67544000000,RX_LOOP_DIURETIC
67544000000,RX_ACE
12634000000,RX_BBLOCKER
58016000000,RX_ACE
71335000000,RX_BBLOCKER
71335000000,RX_THIAZIDE
17224000000,RX_ACE
10544000000,
68115000000,RX_LOOP_DIURETIC
54569000000,RX_THIAZIDE
54868000000,
310081595,RX_LOOP_DIURETIC
71873000000,RX_BBLOCKER
43063000000,RX_THIAZIDE
54869000000,RX_ACE
70786000000,RX_THIAZIDE
527122805,RX_THIAZIDE
480737201,RX_BBLOCKER
59746000000,RX_NITRATES
54569000000,RX_BBLOCKER
781524451,RX_BBLOCKER
55887000000,RX_BBLOCKER
781123301,RX_ACE
71205000000,RX_ACE
62318000000,RX_LOOP_DIURETIC
55045000000,RX_THIAZIDE
64674000000,RX_ACE
13668000000,RX_BBLOCKER
48695000000,RX_THIAZIDE
58016000000,RX_NITRATES
71335000000,RX_THIAZIDE
52555000000,RX_ACE
31722000000,RX_ACE
52125000000,RX_ACE
70771000000,RX_THIAZIDE
70771000000,RX_ACE
50090000000,RX_BBLOCKER
68789000000,RX_BBLOCKER
185012750,RX_ACE
70934000000,RX_BBLOCKER
61392000000,RX_BBLOCKER
54921000000,RX_LOOP_DIURETIC
378363491,RX_ACE
68788000000,RX_NITRATES
54868000000,RX_BBLOCKER
63629000000,RX_ACE
363691210,RX_BBLOCKER
54869000000,RX_THIAZIDE
555001902,RX_LOOP_DIURETIC
68788000000,RX_ACE
43353000000,
74410401,RX_BBLOCKER
67544000000,RX_ACE
143133301,RX_ACE
68071000000,RX_BBLOCKER
52125000000,RX_DIGOXIN
58016000000,
378008010,RX_ACE
64980000000,RX_THIAZIDE
349232898,RX_LOOP_DIURETIC
64376000000,RX_ACE
68094000000,RX_ACE
52125000000,RX_BBLOCKER
686018301,RX_THIAZIDE
55160000000,RX_ACE
53808000000,RX_DIGOXIN
49884000000,RX_THIAZIDE
51655000000,RX_NITRATES
51655000000,
63304000000,
55111000000,RX_THIAZIDE
63630000000,RX_THIAZIDE
10544000000,RX_BBLOCKER
54569000000,RX_BBLOCKER
35356000000,
603412321,RX_BBLOCKER
68789000000,RX_THIAZIDE
378363391,RX_BBLOCKER
68071000000,RX_BBLOCKER
12071000000,RX_ACE
55829000000,RX_BBLOCKER
55887000000,RX_THIAZIDE
68071000000,
68071000000,RX_THIAZIDE
72189000000,RX_THIAZIDE
723515910,RX_ACE
603522121,RX_ACE
57866000000,RX_THIAZIDE
54869000000,
54570000000,RX_BBLOCKER
49349000000,RX_ACE
71205000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
68001000000,RX_THIAZIDE
43806000000,RX_NITRATES
64679000000,
76282000000,RX_NITRATES
55154000000,
55154000000,
55155000000,
17236000000,RX_ACE
228223410,RX_THIAZIDE
93722398,RX_THIAZIDE
71335000000,RX_BBLOCKER
71335000000,RX_ACE
51655000000,RX_THIAZIDE
50742000000,RX_NITRATES
69189000000,RX_ACE
61392000000,RX_NITRATES
55045000000,RX_ACE
68084000000,RX_LOOP_DIURETIC
52555000000,RX_LOOP_DIURETIC
66267000000,RX_BBLOCKER
52125000000,RX_THIAZIDE
18527000000,RX_ACE
52584000000,RX_BBLOCKER
55154000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
31722000000,RX_BBLOCKER
58016000000,RX_ACE
179034730,RX_ACE
63630000000,RX_ACE
63630000000,RX_LOOP_DIURETIC
677104101,RX_NITRATES
65162000000,RX_THIAZIDE
58016000000,RX_ACE
68071000000,RX_THIAZIDE
58016000000,RX_NITRATES
12071000000,RX_ACE
78061361,RX_ACE
33261000000,RX_BBLOCKER
51813000000,RX_BBLOCKER
68788000000,RX_ACE
182150901,RX_BBLOCKER
480712701,
38130000000,RX_ACE
12634000000,RX_NITRATES
53002000000,RX_BBLOCKER
53217000000,RX_NITRATES
536391901,RX_BBLOCKER
13668000000,RX_DIGOXIN
43063000000,RX_ACE
839801306,RX_BBLOCKER
57867000000,RX_ACE
378459391,RX_BBLOCKER
49999000000,RX_LOOP_DIURETIC
63630000000,RX_BBLOCKER
49884000000,RX_ACE
182262501,RX_BBLOCKER
894597001,RX_ACE
55887000000,RX_ACE
50090000000,RX_BBLOCKER
51079000000,RX_BBLOCKER
51014000000,RX_LOOP_DIURETIC
3024649,RX_THIAZIDE
71335000000,
71335000000,
63304000000,RX_ACE
440714285,RX_BBLOCKER
58118000000,
5359323,RX_ACE
51655000000,RX_BBLOCKER
10647000000,RX_THIAZIDE
50436000000,
16714000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
52555000000,RX_DIGOXIN
182086807,
54868000000,RX_ACE
59879000000,RX_THIAZIDE
51407000000,RX_ACE
223106900,RX_DIGOXIN
54868000000,RX_ACE
67253000000,RX_BBLOCKER
364256102,RX_THIAZIDE
23491000000,RX_THIAZIDE
51672000000,
54569000000,RX_ACE
33261000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
33261000000,RX_NITRATES
54569000000,RX_NITRATES
54569000000,RX_NITRATES
68789000000,RX_THIAZIDE
24196000000,
55289000000,
55289000000,RX_BBLOCKER
55289000000,RX_BBLOCKER
839769712,RX_BBLOCKER
43478000000,RX_LOOP_DIURETIC
50090000000,RX_ACE
50090000000,RX_NITRATES
143995401,RX_ACE
19458000000,
71335000000,RX_ACE
68387000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
24987000000,RX_ACE
63630000000,RX_ACE
185011710,RX_BBLOCKER
52348000000,
71335000000,RX_BBLOCKER
43353000000,
781524510,RX_THIAZIDE
310013411,RX_THIAZIDE
55700000000,RX_THIAZIDE
55700000000,RX_ACE
904233460,RX_ACE
50742000000,RX_ACE
16714000000,RX_THIAZIDE
37502001,RX_BBLOCKER
71335000000,RX_ACE
66267000000,RX_BBLOCKER
68084000000,RX_BBLOCKER
42254000000,RX_BBLOCKER
53839000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
55045000000,RX_THIAZIDE
43063000000,
71335000000,RX_THIAZIDE
49884000000,RX_BBLOCKER
378363105,RX_BBLOCKER
71335000000,
55154000000,RX_BBLOCKER
48866000000,
93077710,RX_ACE
69097000000,
490714735,RX_THIAZIDE
157049010,RX_BBLOCKER
35356000000,
68071000000,RX_LOOP_DIURETIC
68788000000,RX_BBLOCKER
51138000000,RX_ACE
60505000000,RX_LOOP_DIURETIC
61392000000,RX_ACE
54441000000,RX_BBLOCKER
555026805,RX_BBLOCKER
54570000000,RX_ACE
527127310,RX_LOOP_DIURETIC
55048000000,RX_BBLOCKER
55155000000,RX_ACE
55648000000,RX_BBLOCKER
143971510,
63739000000,
480743801,
185005305,RX_BBLOCKER
85075205,RX_BBLOCKER
28005136,RX_BBLOCKER
52474000000,RX_ACE
43353000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
536570910,RX_THIAZIDE
58016000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
8412607,RX_THIAZIDE
53217000000,RX_ACE
31722000000,RX_BBLOCKER
364051302,
49884000000,RX_THIAZIDE
43063000000,RX_BBLOCKER
67228000000,
52584000000,RX_ACE
51316000000,RX_THIAZIDE
147023220,RX_THIAZIDE
71335000000,RX_DIGOXIN
63629000000,RX_BBLOCKER
55111000000,RX_THIAZIDE
12634000000,RX_ACE
58016000000,RX_ACE
63629000000,RX_BBLOCKER
781181910,RX_THIAZIDE
68789000000,
63874000000,RX_THIAZIDE
63630000000,RX_BBLOCKER
49648000000,RX_ACE
173026010,RX_LOOP_DIURETIC
55289000000,RX_BBLOCKER
725006510,
57664000000,
54869000000,RX_BBLOCKER
527139801,RX_BBLOCKER
52125000000,RX_BBLOCKER
55155000000,RX_ACE
64861000000,
25010000000,RX_BBLOCKER
63739000000,RX_ACE
53489000000,RX_NITRATES
12280000000,RX_BBLOCKER
49999000000,
55154000000,RX_LOOP_DIURETIC
67877000000,RX_BBLOCKER
51079000000,RX_THIAZIDE
24236000000,RX_NITRATES
378008601,RX_BBLOCKER
58118000000,RX_BBLOCKER
53978000000,RX_BBLOCKER
51655000000,
67228000000,RX_ACE
55160000000,RX_ACE
58016000000,RX_NITRATES
42254000000,RX_LOOP_DIURETIC
52343000000,RX_BBLOCKER
67296000000,RX_ACE
68382000000,
172423980,RX_LOOP_DIURETIC
68071000000,RX_THIAZIDE
68071000000,RX_ACE
50090000000,RX_BBLOCKER
781581692,RX_LOOP_DIURETIC
68151000000,
185028101,RX_THIAZIDE
50272000000,RX_NITRATES
68789000000,RX_BBLOCKER
35356000000,
68789000000,
58016000000,
51138000000,RX_BBLOCKER
68071000000,RX_ACE
43353000000,RX_ACE
11823000000,RX_THIAZIDE
53978000000,RX_THIAZIDE
16729000000,
58016000000,RX_DIGOXIN
723516030,RX_LOOP_DIURETIC
70786000000,RX_NITRATES
51285000000,RX_THIAZIDE
11534000000,RX_BBLOCKER
55155000000,RX_BBLOCKER
50090000000,RX_NITRATES
50090000000,RX_NITRATES
615806405,RX_THIAZIDE
68071000000,
182263489,RX_BBLOCKER
49999000000,RX_BBLOCKER
28420112,RX_BBLOCKER
67046000000,RX_ACE
719179710,RX_BBLOCKER
71335000000,RX_ACE
43975000000,
46708000000,RX_BBLOCKER
52125000000,RX_BBLOCKER
51079000000,RX_ACE
228255550,RX_ACE
93737305,RX_ACE
55700000000,RX_ACE
61392000000,RX_NITRATES
591040601,RX_ACE
58016000000,RX_THIAZIDE
68084000000,RX_BBLOCKER
68084000000,RX_LOOP_DIURETIC
68084000000,RX_THIAZIDE
63187000000,RX_THIAZIDE
490715527,RX_ACE
490714715,RX_THIAZIDE
247131630,RX_LOOP_DIURETIC
426861360,RX_ACE
58016000000,
55887000000,RX_BBLOCKER
63629000000,RX_LOOP_DIURETIC
74245711,RX_BBLOCKER
55048000000,RX_THIAZIDE
68006401,RX_BBLOCKER
54907000000,RX_LOOP_DIURETIC
172295160,RX_ACE
68788000000,RX_THIAZIDE
62584000000,RX_BBLOCKER
60505000000,RX_ACE
12783000000,RX_ACE
63629000000,RX_THIAZIDE
53002000000,RX_THIAZIDE
47837000000,RX_BBLOCKER
58118000000,RX_BBLOCKER
55048000000,RX_ACE
55648000000,RX_ACE
66267000000,
58016000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
66116000000,RX_ACE
66267000000,RX_LOOP_DIURETIC
62135000000,RX_BBLOCKER
63187000000,RX_BBLOCKER
42543000000,
310013039,RX_BBLOCKER
43063000000,RX_ACE
71335000000,RX_THIAZIDE
55045000000,RX_ACE
378018501,RX_ACE
42794000000,RX_THIAZIDE
5329262,
5372623,RX_BBLOCKER
5446060,RX_THIAZIDE
61392000000,RX_BBLOCKER
10609000000,RX_NITRATES
23921110,RX_THIAZIDE
603634928,
67228000000,RX_THIAZIDE
67433000000,RX_ACE
58657000000,RX_THIAZIDE
66336000000,
42254000000,RX_ACE
4012114,
54868000000,RX_BBLOCKER
6091768,RX_ACE
61392000000,RX_ACE
24196000000,RX_BBLOCKER
54868000000,RX_BBLOCKER
179040401,RX_ACE
67544000000,RX_THIAZIDE
46193000000,RX_ACE
12634000000,RX_BBLOCKER
54570000000,RX_THIAZIDE
71335000000,RX_LOOP_DIURETIC
87120212,
310088039,RX_THIAZIDE
51079000000,
47083715,RX_LOOP_DIURETIC
57664000000,RX_NITRATES
63629000000,RX_NITRATES
49999000000,RX_BBLOCKER
115166103,
49999000000,RX_ACE
904691661,RX_LOOP_DIURETIC
46708000000,RX_BBLOCKER
70518000000,RX_ACE
65862000000,RX_ACE
93722498,RX_LOOP_DIURETIC
68789000000,RX_THIAZIDE
71335000000,RX_BBLOCKER
67544000000,RX_NITRATES
12634000000,
48695000000,RX_THIAZIDE
48695000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
50742000000,RX_ACE
69158000000,RX_NITRATES
60440000000,RX_NITRATES
60760000000,
68180000000,
71335000000,RX_THIAZIDE
55045000000,RX_THIAZIDE
68084000000,RX_NITRATES
58016000000,RX_BBLOCKER
68084000000,RX_BBLOCKER
60809000000,RX_ACE
70934000000,RX_LOOP_DIURETIC
58016000000,RX_THIAZIDE
68382000000,RX_BBLOCKER
58016000000,RX_ACE
6071731,RX_LOOP_DIURETIC
147020110,RX_THIAZIDE
179120301,RX_ACE
68071000000,
46193000000,
58016000000,RX_ACE
71335000000,RX_NITRATES
61392000000,RX_THIAZIDE
78056015,RX_ACE
68071000000,RX_THIAZIDE
310076050,RX_DIGOXIN
43063000000,RX_ACE
54868000000,RX_THIAZIDE
615454431,RX_THIAZIDE
54421000000,RX_BBLOCKER
53002000000,RX_THIAZIDE
47837000000,RX_NITRATES
13411000000,RX_NITRATES
58016000000,
50111000000,RX_ACE
51991000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
719179513,RX_LOOP_DIURETIC
405445201,RX_ACE
904763480,RX_THIAZIDE
71335000000,
58016000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
48582000000,RX_LOOP_DIURETIC
68789000000,RX_THIAZIDE
63630000000,RX_ACE
179159572,RX_ACE
409141210,RX_BBLOCKER
16714000000,RX_ACE
55045000000,RX_LOOP_DIURETIC
68382000000,RX_LOOP_DIURETIC
15338000000,RX_LOOP_DIURETIC
21695000000,RX_BBLOCKER
68462000000,RX_DIGOXIN
338104702,RX_THIAZIDE
247046510,RX_ACE
62939000000,RX_THIAZIDE
69097000000,RX_ACE
50090000000,RX_THIAZIDE
54697000000,RX_THIAZIDE
54738000000,RX_THIAZIDE
54868000000,RX_DIGOXIN
71335000000,RX_THIAZIDE
58016000000,
54869000000,RX_ACE
603255821,RX_THIAZIDE
61392000000,RX_BBLOCKER
68788000000,RX_ACE
23491000000,RX_BBLOCKER
70518000000,RX_THIAZIDE
68071000000,RX_THIAZIDE
60429000000,RX_ACE
54868000000,RX_DIGOXIN
12634000000,
52544000000,RX_THIAZIDE
51079000000,
54441000000,RX_THIAZIDE
57664000000,RX_ACE
43547000000,RX_LOOP_DIURETIC
58016000000,RX_NITRATES
247106590,RX_ACE
43063000000,RX_THIAZIDE
490709597,RX_ACE
15548000000,RX_THIAZIDE
68382000000,RX_LOOP_DIURETIC
68789000000,RX_THIAZIDE
68789000000,RX_ACE
52152000000,RX_ACE
57297000000,RX_ACE
63630000000,RX_THIAZIDE
615554031,RX_LOOP_DIURETIC
49999000000,
49999000000,
67544000000,
480743805,RX_DIGOXIN
62584000000,RX_BBLOCKER
54569000000,RX_BBLOCKER
54569000000,RX_THIAZIDE
68884000000,
60429000000,RX_ACE
76237000000,RX_BBLOCKER
55155000000,RX_NITRATES
16590000000,RX_ACE
63874000000,RX_BBLOCKER
12634000000,RX_ACE
58016000000,RX_LOOP_DIURETIC
591086001,RX_ACE
60760000000,RX_BBLOCKER
70007000000,RX_BBLOCKER
